AREA
2.339563848533424
2.6328352389872505
4.850087949504395
11.502631465508179
13.788749845558936
16.04359669886627
45.02746468739589
69.71610980306639
76.78402760957697
81.04923038861746
94.49088449263591
105.79484865228706
110.38573952801568
121.51620630646988
146.32354112596002
148.41703475814327
148.42695159367634
170.93209613079858
184.25962013909495
249.78530180482096
260.48269526014553
265.5619817272945
269.68616505046816
269.7623022036305
282.7880598118802
287.94095008304464
292.3427716365807
292.6976369242865
303.43650205477746
323.51974787922296
325.63038898335157
328.1414209584498
333.13327542374407
334.6739022533006
334.8866239763723
350.9774184118324
357.1843072631679
359.3422181112179
361.900854819971
362.1152779170039
368.6743921877027
371.14343154645377
377.4528774362243
386.9420219031119
388.8483689321589
402.7549157658605
403.3739064146003
416.12839232807494
438.2468482125499
451.9678541741966
466.8541408511504
467.38945436332415
482.50697551461207
526.0287894167377
528.7828793076137
534.1873718919836
535.1291255048726
546.1820689806777
559.3598843249612
559.659159189641
559.963623141355
